date,sex,age,gender_percentage,total_percentage,actual_value,year
1151712000,female,47,1.5042768,0.764957327,2282479,2006
1151712000,female,48,1.50185741,0.763727017,2278808,2006
1151712000,female,49,1.49385518,0.759657708,2266666,2006
1151712000,female,50,1.43344959,0.728940157,2175011,2006
1151712000,female,51,1.4461634,0.735405405,2194302,2006
1151712000,female,52,1.38715171,0.705396682,2104762,2006
1151712000,female,53,1.34879081,0.685889337,2046556,2006
1151712000,female,54,1.30854436,0.665423147,1985489,2006
1151712000,female,55,1.27105342,0.64635819,1928603,2006
1151712000,female,56,1.2721949,0.646938659,1930335,2006
1151712000,female,57,1.22278892,0.621814648,1855370,2006
1151712000,female,58,1.2124398,0.616551894,1839667,2006
1151712000,female,59,1.26478384,0.643169973,1919090,2006
1151712000,female,60,0.94294539,0.479508151,1430756,2006
1151712000,female,61,0.95008558,0.483139093,1441590,2006
1151712000,female,62,0.937230733,0.476602125,1422085,2006
1151712000,female,63,0.968736807,0.492623646,1469890,2006
1151712000,female,64,0.853256056,0.433899183,1294668,2006
1151712000,female,65,0.796266343,0.40491868,1208196,2006
1151712000,female,66,0.772218124,0.392689639,1171707,2006
1151712000,female,67,0.73293785,0.372714769,1112106,2006
1151712000,female,68,0.718938226,0.365595657,1090864,2006
1151712000,female,69,0.676406179,0.34396719,1026329,2006
1151712000,female,70,0.659146215,0.335190125,1000140,2006
1151712000,female,71,0.662746627,0.337021012,1005603,2006
1151712000,female,72,0.604409149,0.307355141,917086,2006
1151712000,female,73,0.604836216,0.307572314,917734,2006
1151712000,female,74,0.593723907,0.301921464,900873,2006
1151712000,female,75,0.582683435,0.296307146,884121,2006
1151712000,female,76,0.593416788,0.301765288,900407,2006
1151712000,female,77,0.555544912,0.282506619,842943,2006
1151712000,female,78,0.550886059,0.280137491,835874,2006
1151712000,female,79,0.53105974,0.270055378,805791,2006
1151712000,female,80,0.503230528,0.255903621,763565,2006
1151712000,female,81,0.495872849,0.252162083,752401,2006
1151712000,female,82,0.462127969,0.23500208,701199,2006
1151712000,female,83,0.424359564,0.215796029,643892,2006
1151712000,female,84,0.397074731,0.2019211,602492,2006
1151712000,female,85,0.361826549,0.183996636,549009,2006
1151712000,female,86,0.325104722,0.165322792,493290,2006
1151712000,female,87,0.271865026,0.138249253,412508,2006
1151712000,female,88,0.24312566,0.123634663,368901,2006
1151712000,female,89,0.202963572,0.103211372,307962,2006
1151712000,female,90,0.171607103,0.087265928,260384,2006
1151712000,female,91,0.148090081,0.075307013,224701,2006
1151712000,female,92,0.121727923,0.061901285,184701,2006
1151712000,female,93,0.095852806,0.048743228,145440,2006
1151712000,female,94,0.073802179,0.037530006,111982,2006
1151712000,female,95,0.056627233,0.028796175,85922,2006
1151712000,female,96,0.041857175,0.02128528,63511,2006
1151712000,female,97,0.029635679,0.015070385,44967,2006
1151712000,female,98,0.021301283,0.010832164,32321,2006
1151712000,female,99,0.014795761,0.007523965,22450,2006
1151712000,female,100,0.02602604,0.013234805,39490,2006
1120176000,female,0,1.3016819,0.662122536,1956682,2005
1120176000,female,1,1.29756534,0.660028576,1950494,2005
1120176000,female,2,1.2854864,0.65388442,1932337,2005
1120176000,female,3,1.28419449,0.653227266,1930395,2005
1120176000,female,4,1.31180367,0.667271147,1971897,2005
1120176000,female,5,1.26496079,0.643443721,1901483,2005
1120176000,female,6,1.24514567,0.633364422,1871697,2005
1120176000,female,7,1.24812731,0.634881088,1876179,2005
1120176000,female,8,1.25622739,0.639001331,1888355,2005
1120176000,female,9,1.28804695,0.655186885,1936186,2005
1120176000,female,10,1.34680977,0.685077592,2024518,2005
1120176000,female,11,1.34693817,0.685142901,2024711,2005
1120176000,female,12,1.37857345,0.701234722,2072265,2005
1120176000,female,13,1.39986276,0.712063893,2104267,2005
1120176000,female,14,1.41207275,0.718274712,2122621,2005
1120176000,female,15,1.44260771,0.733806834,2168521,2005
1120176000,female,16,1.3931617,0.708655286,2094194,2005
1120176000,female,17,1.36765138,0.695679027,2055847,2005
1120176000,female,18,1.36423665,0.693942069,2050714,2005
1120176000,female,19,1.37408168,0.698949909,2065513,2005
1120176000,female,20,1.36743451,0.695568712,2055521,2005
1120176000,female,21,1.33792869,0.680560079,2011168,2005
1120176000,female,22,1.34708186,0.685215994,2024927,2005
1120176000,female,23,1.36167943,0.692641296,2046870,2005
1120176000,female,24,1.38659303,0.705314019,2084320,2005
1120176000,female,25,1.3907555,0.707431328,2090577,2005
1120176000,female,26,1.31296919,0.667864007,1973649,2005
1120176000,female,27,1.28234509,0.65228654,1927615,2005
1120176000,female,28,1.25837083,0.640091625,1891577,2005
1120176000,female,29,1.21682533,0.618958802,1829126,2005
1120176000,female,30,1.2736576,0.647867499,1914556,2005
1120176000,female,31,1.22788044,0.624582174,1845744,2005
1120176000,female,32,1.27856115,0.650361775,1921927,2005
1120176000,female,33,1.34086909,0.682055765,2015588,2005
1120176000,female,34,1.4218639,0.723255143,2137339,2005
1120176000,female,35,1.4481519,0.73662698,2176855,2005
1120176000,female,36,1.37334325,0.698574296,2064403,2005
1120176000,female,37,1.34920733,0.686297151,2028122,2005
1120176000,female,38,1.35826071,0.690902307,2041731,2005
1120176000,female,39,1.39736276,0.710792222,2100509,2005
1120176000,female,40,1.4929059,0.759391861,2244129,2005
1120176000,female,41,1.52699462,0.776731665,2295371,2005
1120176000,female,42,1.5244394,0.775431907,2291530,2005
1120176000,female,43,1.53096949,0.778753548,2301346,2005
1120176000,female,44,1.54427514,0.785521696,2321347,2005
1120176000,female,45,1.56511741,0.796123469,2352677,2005
1120176000,female,46,1.51411672,0.770181102,2276013,2005
1120176000,female,47,1.51899965,0.772664888,2283353,2005
1120176000,female,48,1.50432425,0.765199995,2261293,2005
1120176000,female,49,1.45274013,0.73896086,2183752,2005
1120176000,female,50,1.45143557,0.738297276,2181791,2005
1120176000,female,51,1.40526725,0.714812977,2112391,2005
1120176000,female,52,1.35830994,0.690927348,2041805,2005
1120176000,female,53,1.31727136,0.670052378,1980116,2005
1120176000,female,54,1.29147431,0.656930273,1941338,2005
1120176000,female,55,1.27969873,0.650940423,1923637,2005
1120176000,female,56,1.23998732,0.630740543,1863943,2005
1120176000,female,57,1.22591263,0.623581215,1842786,2005
1120176000,female,58,1.28350928,0.652878724,1929365,2005
1120176000,female,59,0.963366561,0.49003271,1448128,2005
1120176000,female,60,0.953592049,0.485060739,1433435,2005
1120176000,female,61,0.950120111,0.483294679,1428216,2005
1120176000,female,62,0.981768695,0.499393268,1475790,2005
1120176000,female,63,0.87168918,0.443399459,1310319,2005
1120176000,female,64,0.806808718,0.410396913,1212791,2005
1120176000,female,65,0.787237075,0.400441466,1183371,2005
1120176000,female,66,0.745939045,0.379434524,1121292,2005
1120176000,female,67,0.733733046,0.373225735,1102944,2005
1120176000,female,68,0.692184883,0.352091559,1040489,2005
1120176000,female,69,0.679488594,0.345633377,1021404,2005
1120176000,female,70,0.676074533,0.343896757,1016272,2005
1120176000,female,71,0.623379448,0.31709251,937061,2005
1120176000,female,72,0.622535911,0.31666343,935793,2005
1120176000,female,73,0.615695815,0.3131841,925511,2005
1120176000,female,74,0.608325515,0.309435072,914432,2005
1120176000,female,75,0.61212542,0.311367958,920144,2005
1120176000,female,76,0.580711004,0.295388483,872922,2005
1120176000,female,77,0.57499651,0.292481709,864332,2005
1120176000,female,78,0.5578038,0.283736346,838488,2005
1120176000,female,79,0.534441565,0.27185275,803370,2005
1120176000,female,80,0.52230209,0.2656778,785122,2005
1120176000,female,81,0.494034304,0.251298913,742630,2005
1120176000,female,82,0.454590991,0.231235403,683339,2005
1120176000,female,83,0.431341848,0.219409333,648391,2005
1120176000,female,84,0.395888036,0.201375152,595097,2005
1120176000,female,85,0.357495817,0.1818463,537386,2005
1120176000,female,86,0.302027971,0.153631641,454007,2005
1120176000,female,87,0.275570995,0.140173852,414237,2005
1120176000,female,88,0.232319128,0.118173057,349221,2005
1120176000,female,89,0.20364554,0.103587751,306119,2005
1120176000,female,90,0.173796456,0.08840451,261250,2005
1120176000,female,91,0.145505386,0.074013778,218723,2005
1120176000,female,92,0.119805464,0.060941078,180091,2005
1120176000,female,93,0.092469693,0.047036275,139000,2005
1120176000,female,94,0.073079663,0.037173208,109853,2005
1120176000,female,95,0.055190437,0.02807355,82962,2005
1120176000,female,96,0.040112555,0.02040393,60297,2005
1120176000,female,97,0.029970825,0.015245167,45052,2005
1120176000,female,98,0.020265498,0.010308389,30463,2005
1120176000,female,99,0.014541691,0.007396877,21859,2005
1120176000,female,100,0.025901493,0.013175233,38935,2005
1088640000,female,0,1.31712428,0.670143612,1962216,2004
1088640000,female,1,1.29744208,0.660129449,1932894,2004
1088640000,female,2,1.29236077,0.657544113,1925324,2004
1088640000,female,3,1.31717193,0.67016786,1962287,2004
1088640000,female,4,1.27044199,0.646391993,1892670,2004
1088640000,female,5,1.25641099,0.639253119,1871767,2004
1088640000,female,6,1.25356895,0.637807107,1867533,2004
1088640000,female,7,1.26453438,0.643386241,1883869,2004
1088640000,female,8,1.28908376,0.655876794,1920442,2004
1088640000,female,9,1.31538173,0.669257016,1959620,2004
1088640000,female,10,1.36000531,0.691961182,2026099,2004
1088640000,female,11,1.37662194,0.700415605,2050854,2004
1088640000,female,12,1.40765486,0.716204937,2097086,2004
1088640000,female,13,1.42470511,0.724879985,2122487,2004
1088640000,female,14,1.44128012,0.733313234,2147180,2004
1088640000,female,15,1.39401116,0.709263123,2076760,2004
1088640000,female,16,1.37507405,0.699628051,2048548,2004
1088640000,female,17,1.35668333,0.69027098,2021150,2004
1088640000,female,18,1.3705096,0.697305689,2041748,2004
1088640000,female,19,1.37912769,0.701690514,2054587,2004
1088640000,female,20,1.34175421,0.682675147,1998909,2004
1088640000,female,21,1.35870914,0.691301699,2024168,2004
1088640000,female,22,1.36640629,0.695217953,2035635,2004
1088640000,female,23,1.3889567,0.706691448,2069230,2004
1088640000,female,24,1.38457281,0.704460955,2062699,2004
1088640000,female,25,1.3227211,0.672991238,1970554,2004
1088640000,female,26,1.27823244,0.650355719,1904276,2004
1088640000,female,27,1.26924651,0.645783739,1890889,2004
1088640000,female,28,1.23174213,0.626701775,1835016,2004
1088640000,female,29,1.26082643,0.641499663,1878345,2004
1088640000,female,30,1.24396145,0.632918876,1853220,2004
1088640000,female,31,1.26857526,0.645442215,1889889,2004
1088640000,female,32,1.34683082,0.685258093,2006472,2004
1088640000,female,33,1.42915075,0.727141898,2129110,2004
1088640000,female,34,1.45153269,0.73852967,2162454,2004
1088640000,female,35,1.38082996,0.702556618,2057123,2004
1088640000,female,36,1.35955491,0.691732019,2025428,2004
1088640000,female,37,1.36586258,0.694941319,2034825,2004
1088640000,female,38,1.40550956,0.715113427,2093890,2004
1088640000,female,39,1.50496365,0.76571497,2242054,2004
1088640000,female,40,1.53576499,0.781386476,2287941,2004
1088640000,female,41,1.53833518,0.782694171,2291770,2004
1088640000,female,42,1.54121884,0.784161358,2296066,2004
1088640000,female,43,1.56467275,0.796094543,2331007,2004
1088640000,female,44,1.58120077,0.804503886,2355630,2004
1088640000,female,45,1.5245908,0.775701128,2271294,2004
1088640000,female,46,1.52937341,0.778134486,2278419,2004
1088640000,female,47,1.52069893,0.773720973,2265496,2004
1088640000,female,48,1.46315526,0.744443156,2179769,2004
1088640000,female,49,1.46970593,0.747776087,2189528,2004
1088640000,female,50,1.4115964,0.718210365,2102958,2004
1088640000,female,51,1.37492369,0.69955155,2048324,2004
1088640000,female,52,1.32683582,0.675084779,1976684,2004
1088640000,female,53,1.30027339,0.661569997,1937112,2004
1088640000,female,54,1.2985503,0.660693305,1934545,2004
1088640000,female,55,1.2481198,0.635034616,1859415,2004
1088640000,female,56,1.24228535,0.632066091,1850723,2004
1088640000,female,57,1.29775018,0.660286208,1933353,2004
1088640000,female,58,0.976897243,0.497038479,1455355,2004
1088640000,female,59,0.97270063,0.494903272,1449103,2004
1088640000,female,60,0.955383897,0.486092639,1423305,2004
1088640000,female,61,0.995391338,0.506448145,1482907,2004
1088640000,female,62,0.883499113,0.449518164,1316213,2004
1088640000,female,63,0.82336847,0.418924114,1226632,2004
1088640000,female,64,0.797934391,0.405983433,1188741,2004
1088640000,female,65,0.760260192,0.386815064,1132615,2004
1088640000,female,66,0.746852779,0.379993466,1112641,2004
1088640000,female,67,0.70645803,0.359440901,1052462,2004
1088640000,female,68,0.695183828,0.353704666,1035666,2004
1088640000,female,69,0.696102089,0.35417187,1037034,2004
1088640000,female,70,0.636731293,0.323964425,948585,2004
1088640000,female,71,0.641792468,0.326539515,956125,2004
1088640000,female,72,0.634048334,0.322599354,944588,2004
1088640000,female,73,0.630595459,0.320842555,939444,2004
1088640000,female,74,0.638488608,0.324858534,951203,2004
1088640000,female,75,0.600257277,0.305406701,894247,2004
1088640000,female,76,0.601075522,0.305823018,895466,2004
1088640000,female,77,0.582887515,0.296569087,868370,2004
1088640000,female,78,0.561916533,0.285899198,837128,2004
1088640000,female,79,0.554519432,0.282135605,826108,2004
1088640000,female,80,0.521652005,0.265412889,777143,2004
1088640000,female,81,0.486501681,0.24752865,724777,2004
1088640000,female,82,0.463115565,0.235629958,689937,2004
1088640000,female,83,0.430485759,0.219028141,641326,2004
1088640000,female,84,0.392167166,0.199531909,584240,2004
1088640000,female,85,0.33316354,0.169511277,496338,2004
1088640000,female,86,0.307216632,0.156309672,457683,2004
1088640000,female,87,0.26438527,0.134517375,393874,2004
1088640000,female,88,0.233858469,0.118985552,348396,2004
1088640000,female,89,0.20654558,0.105088945,307706,2004
1088640000,female,90,0.17207791,0.087552036,256357,2004
1088640000,female,91,0.144193793,0.073364793,214816,2004
1088640000,female,92,0.11616536,0.059104122,173060,2004
1088640000,female,93,0.092284538,0.046953727,137483,2004
1088640000,female,94,0.07186666,0.036565254,107065,2004
1088640000,female,95,0.053392032,0.027165492,79542,2004
1088640000,female,96,0.04095188,0.02083603,61009,2004
1088640000,female,97,0.028797007,0.014651716,42901,2004
1088640000,female,98,0.020115147,0.010234446,29967,2004
1088640000,female,99,0.014589472,0.007423021,21735,2004
1088640000,female,100,0.025944895,0.013200581,38652,2004
1057017600,female,0,1.31544331,0.66962457,1942634,2003
1057017600,female,1,1.30466656,0.664138681,1926719,2003
1057017600,female,2,1.32673604,0.675373121,1959311,2003
1057017600,female,3,1.27691787,0.650013249,1885740,2003
1057017600,female,4,1.26282176,0.642837643,1864923,2003
1057017600,female,5,1.26469068,0.643789014,1867683,2003
1057017600,female,6,1.27107276,0.647037804,1877108,2003
1057017600,female,7,1.29796486,0.660727192,1916822,2003
1057017600,female,8,1.31823585,0.67104611,1946758,2003
1057017600,female,9,1.3359215,0.680048966,1972876,2003
1057017600,female,10,1.3879079,0.706512565,2049649,2003
1057017600,female,11,1.40683611,0.716147945,2077602,2003
1057017600,female,12,1.43173876,0.728824606,2114378,2003
1057017600,female,13,1.45247359,0.739379643,2144999,2003
1057017600,female,14,1.39372998,0.70947629,2058247,2003
1057017600,female,15,1.37619466,0.700549957,2032351,2003
1057017600,female,16,1.36280751,0.693735252,2012581,2003
1057017600,female,17,1.36481592,0.69475763,2015547,2003
1057017600,female,18,1.376131,0.700517555,2032257,2003
1057017600,female,19,1.35011106,0.68727214,1993831,2003
1057017600,female,20,1.3615013,0.693070327,2010652,2003
1057017600,female,21,1.37578498,0.700341414,2031746,2003
1057017600,female,22,1.39312935,0.709170542,2057360,2003
1057017600,female,23,1.38689489,0.705996895,2048153,2003
1057017600,female,24,1.31759527,0.670720025,1945812,2003
1057017600,female,25,1.28562797,0.654447116,1898603,2003
1057017600,female,26,1.26638963,0.644653864,1870192,2003
1057017600,female,27,1.24035344,0.631400176,1831742,2003
1057017600,female,28,1.27469007,0.648879188,1882450,2003
1057017600,female,29,1.23519021,0.628771844,1824117,2003
1057017600,female,30,1.28307446,0.653147255,1894832,2003
1057017600,female,31,1.34024033,0.682247459,1979254,2003
1057017600,female,32,1.43581246,0.730898317,2120394,2003
1057017600,female,33,1.45899246,0.742698063,2154626,2003
1057017600,female,34,1.38456483,0.704810785,2044712,2003
1057017600,female,35,1.36678641,0.695760705,2018457,2003
1057017600,female,36,1.37583983,0.700369335,2031827,2003
1057017600,female,37,1.41359333,0.719587699,2087581,2003
1057017600,female,38,1.51420747,0.770805189,2236167,2003
1057017600,female,39,1.54799832,0.788006373,2286069,2003
1057017600,female,40,1.54772272,0.78786608,2285662,2003
1057017600,female,41,1.55487878,0.791508862,2296230,2003
1057017600,female,42,1.57563055,0.802072517,2326876,2003
1057017600,female,43,1.60043975,0.81470161,2363514,2003
1057017600,female,44,1.54004256,0.783956501,2274320,2003
1057017600,female,45,1.54088018,0.784382894,2275557,2003
1057017600,female,46,1.53179291,0.779757029,2262137,2003
1057017600,female,47,1.47834592,0.752549914,2183207,2003
1057017600,female,48,1.48083713,0.753818063,2186886,2003
1057017600,female,49,1.42842075,0.72713558,2109478,2003
1057017600,female,50,1.38255642,0.703788407,2041746,2003
1057017600,female,51,1.34227515,0.68328328,1982259,2003
1057017600,female,52,1.31036473,0.667039326,1935134,2003
1057017600,female,53,1.30811052,0.665891822,1931805,2003
1057017600,female,54,1.2653861,0.64414302,1868710,2003
1057017600,female,55,1.25159945,0.637124942,1848350,2003
1057017600,female,56,1.31443098,0.669109245,1941139,2003
1057017600,female,57,0.987796941,0.502836646,1458769,2003
1057017600,female,58,0.985996415,0.501920091,1456110,2003
1057017600,female,59,0.97345435,0.49553557,1437588,2003
1057017600,female,60,1.00299544,0.510573422,1481214,2003
1057017600,female,61,0.895765598,0.45598822,1322858,2003
1057017600,female,62,0.834653336,0.424879109,1232608,2003
1057017600,female,63,0.813610403,0.414167233,1201532,2003
1057017600,female,64,0.771437186,0.392699017,1139251,2003
1057017600,female,65,0.761150012,0.387462345,1124059,2003
1057017600,female,66,0.719559816,0.366290914,1062639,2003
1057017600,female,67,0.709650488,0.361246585,1048005,2003
1057017600,female,68,0.712065184,0.362475782,1051571,2003
1057017600,female,69,0.65509095,0.333473128,967432,2003
1057017600,female,70,0.656265118,0.334070837,969166,2003
1057017600,female,71,0.653415695,0.332620342,964958,2003
1057017600,female,72,0.649677182,0.330717258,959437,2003
1057017600,female,73,0.661593566,0.336783276,977035,2003
1057017600,female,74,0.62561351,0.318467679,923900,2003
1057017600,female,75,0.622355769,0.31680933,919089,2003
1057017600,female,76,0.609322775,0.310174903,899842,2003
1057017600,female,77,0.587821416,0.299229666,868089,2003
1057017600,female,78,0.583243244,0.296899154,861328,2003
1057017600,female,79,0.553656106,0.281837863,817634,2003
1057017600,female,80,0.514845587,0.262081423,760319,2003
1057017600,female,81,0.496002696,0.252489476,732492,2003
1057017600,female,82,0.46279216,0.235583699,683447,2003
1057017600,female,83,0.426992224,0.217359792,630578,2003
1057017600,female,84,0.36588741,0.186254472,540339,2003
1057017600,female,85,0.33962505,0.172885655,501555,2003
1057017600,female,86,0.295981076,0.150668751,437102,2003
1057017600,female,87,0.266295075,0.135557134,393262,2003
1057017600,female,88,0.237907837,0.12110665,351340,2003
1057017600,female,89,0.20451718,0.104109183,302029,2003
1057017600,female,90,0.171356075,0.08722857,253057,2003
1057017600,female,91,0.140749835,0.071648506,207858,2003
1057017600,female,92,0.116056418,0.059078357,171391,2003
1057017600,female,93,0.091346073,0.04649959,134899,2003
1057017600,female,94,0.069875185,0.035569865,103191,2003
1057017600,female,95,0.054839199,0.027915817,80986,2003
1057017600,female,96,0.039676586,0.020197311,58594,2003
1057017600,female,97,0.028686536,0.014602841,42364,2003
1057017600,female,98,0.020399646,0.010384411,30126,2003
1057017600,female,99,0.014488854,0.007375531,21397,2003
1057017600,female,100,0.026289446,0.013382605,38824,2003
1025481600,female,0,1.32036192,0.672033969,1932939,2002
1025481600,female,1,1.33898009,0.68151019,1960195,2002
1025481600,female,2,1.28637912,0.654737501,1883190,2002
1025481600,female,3,1.27015516,0.646479879,1859439,2002
1025481600,female,4,1.27182735,0.647330987,1861887,2002
1025481600,female,5,1.28174165,0.652377137,1876401,2002
1025481600,female,6,1.30539484,0.664416069,1911028,2002
1025481600,female,7,1.32726723,0.675548612,1943048,2002
1025481600,female,8,1.34022399,0.682143306,1962016,2002
1025481600,female,9,1.3711172,0.697867241,2007242,2002
1025481600,female,10,1.41579779,0.720608643,2072652,2002
1025481600,female,11,1.43170138,0.728703205,2095934,2002
1025481600,female,12,1.45832463,0.742253826,2134909,2002
1025481600,female,13,1.40229184,0.713734419,2052880,2002
1025481600,female,14,1.37644868,0.700580842,2015047,2002
1025481600,female,15,1.36361487,0.69404873,1996259,2002
1025481600,female,16,1.36912259,0.696852031,2004322,2002
1025481600,female,17,1.37111105,0.697864112,2007233,2002
1025481600,female,18,1.34665728,0.685417706,1971434,2002
1025481600,female,19,1.36796749,0.696264113,2002631,2002
1025481600,female,20,1.37888046,0.701818564,2018607,2002
1025481600,female,21,1.4016511,0.7134083,2051942,2002
1025481600,female,22,1.39136725,0.708174058,2036887,2002
1025481600,female,23,1.31970957,0.67170194,1931984,2002
1025481600,female,24,1.28203128,0.652524551,1876825,2002
1025481600,female,25,1.27219485,0.647518036,1862425,2002
1025481600,female,26,1.23851876,0.630377673,1813125,2002
1025481600,female,27,1.2821235,0.652571487,1876960,2002
1025481600,female,28,1.24651837,0.634449292,1824836,2002
1025481600,female,29,1.27821625,0.650582788,1871240,2002
1025481600,female,30,1.35366915,0.688986587,1981699,2002
1025481600,female,31,1.43317958,0.729455573,2098098,2002
1025481600,female,32,1.46593215,0.746125879,2146046,2002
1025481600,female,33,1.3913857,0.708183445,2036914,2002
1025481600,female,34,1.37124971,0.69793469,2007436,2002
1025481600,female,35,1.38317023,0.704001961,2024887,2002
1025481600,female,36,1.4234866,0.724522069,2083908,2002
1025481600,female,37,1.52352715,0.775440418,2230362,2002
1025481600,female,38,1.55795874,0.792965309,2280768,2002
1025481600,female,39,1.55983928,0.793922457,2283521,2002
1025481600,female,40,1.56510723,0.796603724,2291233,2002
1025481600,female,41,1.58922833,0.808880813,2326545,2002
1025481600,female,42,1.61208846,0.820516094,2360011,2002
1025481600,female,43,1.5573952,0.792678477,2279943,2002
1025481600,female,44,1.55625718,0.792099251,2278277,2002
1025481600,female,45,1.54405318,0.785887695,2260411,2002
1025481600,female,46,1.48974928,0.758248253,2180913,2002
1025481600,female,47,1.49568529,0.761269546,2189603,2002
1025481600,female,48,1.43992436,0.732888513,2107972,2002
1025481600,female,49,1.39820152,0.711652543,2046892,2002
1025481600,female,50,1.35122712,0.68774365,1978124,2002
1025481600,female,51,1.3248252,0.674305675,1939473,2002
1025481600,female,52,1.31897184,0.671326451,1930904,2002
1025481600,female,53,1.27561438,0.649258495,1867431,2002
1025481600,female,54,1.26772406,0.645242505,1855880,2002
1025481600,female,55,1.32542495,0.674610934,1940351,2002
1025481600,female,56,0.999927361,0.508940119,1463840,2002
1025481600,female,57,0.997019467,0.507460068,1459583,2002
1025481600,female,58,0.986473999,0.502092666,1444145,2002
1025481600,female,59,1.02057771,0.519450673,1494071,2002
1025481600,female,60,0.903994883,0.460112686,1323400,2002
1025481600,female,61,0.846151233,0.430671593,1238720,2002
1025481600,female,62,0.824866299,0.419838049,1207560,2002
1025481600,female,63,0.785925664,0.400018158,1150553,2002
1025481600,female,64,0.772866443,0.393371314,1131435,2002
1025481600,female,65,0.733016621,0.373088668,1073097,2002
1025481600,female,66,0.722835237,0.367906576,1058192,2002
1025481600,female,67,0.726849046,0.369949513,1064068,2002
1025481600,female,68,0.670178936,0.341105725,981106,2002
1025481600,female,69,0.674444802,0.343276953,987351,2002
1025481600,female,70,0.668736943,0.340371784,978995,2002
1025481600,female,71,0.669049113,0.340530671,979452,2002
1025481600,female,72,0.681592605,0.346915021,997815,2002
1025481600,female,73,0.647795602,0.329713121,948338,2002
1025481600,female,74,0.647731392,0.329680439,948244,2002
1025481600,female,75,0.631673426,0.321507303,924736,2002
1025481600,female,76,0.614202157,0.312614827,899159,2002
1025481600,female,77,0.610192447,0.310573977,893289,2002
1025481600,female,78,0.582270659,0.296362426,852413,2002
1025481600,female,79,0.545849925,0.277825107,799095,2002
1025481600,female,80,0.525536339,0.267485957,769357,2002
1025481600,female,81,0.495285913,0.252089183,725072,2002
1025481600,female,82,0.459413014,0.233830699,672556,2002
1025481600,female,83,0.398077432,0.202612293,582764,2002
1025481600,female,84,0.37273429,0.189713215,545663,2002
1025481600,female,85,0.327759964,0.166822313,479823,2002
1025481600,female,86,0.298060105,0.151705765,436344,2002
1025481600,female,87,0.270748995,0.137805036,396362,2002
1025481600,female,88,0.235720388,0.119976278,345082,2002
1025481600,female,89,0.202921372,0.10328233,297066,2002
1025481600,female,90,0.167713114,0.085362133,245523,2002
1025481600,female,91,0.140786581,0.071657144,206104,2002
1025481600,female,92,0.114633983,0.058346071,167818,2002
1025481600,female,93,0.088949299,0.045273155,130217,2002
1025481600,female,94,0.071704131,0.03649576,104971,2002
1025481600,female,95,0.053219164,0.027087335,77910,2002
1025481600,female,96,0.039491885,0.020100465,57814,2002
1025481600,female,97,0.028961444,0.014740712,42398,2002
1025481600,female,98,0.020322466,0.01034367,29751,2002
1025481600,female,99,0.014696577,0.007480221,21515,2002
1025481600,female,100,0.026468183,0.013471699,38748,2002
993945600,female,0,1.35300477,0.688813629,1962905,2001
993945600,female,1,1.29765228,0.660633717,1882601,2001
993945600,female,2,1.2801306,0.651713447,1857181,2001
993945600,female,3,1.28031119,0.651805387,1857443,2001
993945600,female,4,1.28987023,0.656671882,1871311,2001
993945600,female,5,1.31599489,0.669971927,1909212,2001
993945600,female,6,1.33579673,0.680053025,1937940,2001
993945600,female,7,1.3496252,0.687093091,1958002,2001
993945600,female,8,1.37732213,0.701193574,1998184,2001
993945600,female,9,1.40680707,0.716204332,2040960,2001
993945600,female,10,1.43854942,0.732364338,2087011,2001
993945600,female,11,1.45943964,0.742999531,2117318,2001
993945600,female,12,1.40672504,0.716162573,2040841,2001
993945600,female,13,1.38300116,0.704084766,2006423,2001
993945600,female,14,1.36470266,0.694769014,1979876,2001
993945600,female,15,1.36991229,0.697421233,1987434,2001
993945600,female,16,1.37364754,0.699322844,1992853,2001
993945600,female,17,1.34227464,0.683350929,1947338,2001
993945600,female,18,1.3634068,0.694109293,1977996,2001
993945600,female,19,1.38083198,0.702980435,2003276,2001
993945600,female,20,1.40228603,0.713902678,2034401,2001
993945600,female,21,1.39611347,0.71076023,2025446,2001
993945600,female,22,1.32117764,0.67261046,1916731,2001
993945600,female,23,1.28211644,0.652724434,1860062,2001
993945600,female,24,1.26850164,0.645793153,1840310,2001
993945600,female,25,1.24082332,0.631702145,1800155,2001
993945600,female,26,1.28081093,0.652059801,1858168,2001
993945600,female,27,1.25097997,0.636872883,1814890,2001
993945600,female,28,1.2872723,0.655349282,1867542,2001
993945600,female,29,1.35262773,0.688621678,1962358,2001
993945600,female,30,1.44507421,0.735686103,2096477,2001
993945600,female,31,1.46690324,0.746799243,2128146,2001
993945600,female,32,1.39716187,0.711293972,2026967,2001
993945600,female,33,1.37737038,0.701218138,1998254,2001
993945600,female,34,1.38828317,0.706773831,2014086,2001
993945600,female,35,1.43078943,0.728413732,2075753,2001
993945600,female,36,1.53379164,0.780852076,2225186,2001
993945600,female,37,1.56781553,0.798173612,2274547,2001
993945600,female,38,1.57016669,0.799370584,2277958,2001
993945600,female,39,1.577134,0.802917637,2288066,2001
993945600,female,40,1.60059182,0.814859991,2322098,2001
993945600,female,41,1.62565015,0.82761717,2358452,2001
993945600,female,42,1.56929612,0.798927378,2276695,2001
993945600,female,43,1.57250475,0.800560889,2281350,2001
993945600,female,44,1.55939038,0.793884372,2262324,2001
993945600,female,45,1.5026531,0.764999472,2180011,2001
993945600,female,46,1.50834661,0.767898033,2188271,2001
993945600,female,47,1.45427826,0.740371877,2109830,2001
